Label,Mode,Frequency,Isotopologue
MODE,333,3112.61173,QDHDH
MODE,334,3113.24291,QDHDH
MODE,335,3113.86715,QDHDH
MODE,336,3114.83508,QDHDH
MODE,337,3114.91302,QDHDH
MODE,338,3121.16942,QDHDH
MODE,339,3126.49478,QDHDH
MODE,340,3130.82925,QDHDH
MODE,341,3134.52092,QDHDH
MODE,342,3137.23675,QDHDH
MODE,343,3138.45964,QDHDH
MODE,344,3140.45163,QDHDH
MODE,345,3146.29074,QDHDH
MODE,346,3148.32147,QDHDH
MODE,347,3153.02833,QDHDH
MODE,348,3165.40954,QDHDH
MODE,349,3171.36583,QDHDH
MODE,350,3172.34598,QDHDH
MODE,351,3176.41743,QDHDH
MODE,352,3190.75084,QDHDH
MODE,353,3197.23091,QDHDH
MODE,354,3199.19626,QDHDH
MODE,355,3203.16727,QDHDH
MODE,356,3208.725,QDHDH
MODE,357,3304.47129,QDHDH
MODE,358,3400.50761,QDHDH
MODE,359,3529.64392,QDHDH
MODE,360,3692.29806,QDHDH
13-2-2-1-1,,,
MODE,13,4.85611,QDDHH
MODE,14,8.79815,QDDHH
MODE,15,15.408,QDDHH
MODE,16,18.38861,QDDHH
MODE,17,22.31024,QDDHH
MODE,18,23.75206,QDDHH
MODE,19,29.47688,QDDHH
MODE,20,29.76115,QDDHH
MODE,21,32.59754,QDDHH
MODE,22,35.22909,QDDHH
MODE,23,37.33839,QDDHH
MODE,24,40.11613,QDDHH
MODE,25,42.01523,QDDHH
MODE,26,43.72029,QDDHH
MODE,27,48.39587,QDDHH
MODE,28,52.48426,QDDHH
MODE,29,57.47072,QDDHH
MODE,30,60.13275,QDDHH
MODE,31,61.08407,QDDHH
MODE,32,66.80739,QDDHH
MODE,33,68.40611,QDDHH
MODE,34,71.47774,QDDHH
MODE,35,72.9772,QDDHH
MODE,36,75.30545,QDDHH
MODE,37,80.47628,QDDHH
MODE,38,83.67338,QDDHH
MODE,39,91.00356,QDDHH
MODE,40,94.9013,QDDHH
MODE,41,96.36979,QDDHH
MODE,42,96.69508,QDDHH
MODE,43,107.60262,QDDHH
MODE,44,108.01541,QDDHH
MODE,45,108.13819,QDDHH
MODE,46,112.7064,QDDHH
MODE,47,117.96263,QDDHH
MODE,48,120.23379,QDDHH
MODE,49,122.38645,QDDHH
MODE,50,130.19834,QDDHH
MODE,51,134.3199,QDDHH
MODE,52,144.26312,QDDHH
MODE,53,147.39522,QDDHH
MODE,54,152.06222,QDDHH
MODE,55,155.87952,QDDHH
MODE,56,164.79079,QDDHH
MODE,57,169.10807,QDDHH
MODE,58,184.5676,QDDHH
MODE,59,193.68286,QDDHH
MODE,60,203.42068,QDDHH
MODE,61,205.62369,QDDHH
MODE,62,218.90963,QDDHH
MODE,63,222.64723,QDDHH
MODE,64,225.71241,QDDHH
MODE,65,233.90044,QDDHH
MODE,66,247.27938,QDDHH
MODE,67,249.53907,QDDHH
MODE,68,259.52414,QDDHH
MODE,69,268.46637,QDDHH
MODE,70,272.26763,QDDHH
MODE,71,297.27403,QDDHH
MODE,72,303.94608,QDDHH
MODE,73,316.35909,QDDHH
MODE,74,322.73685,QDDHH
MODE,75,323.44661,QDDHH
MODE,76,332.53463,QDDHH
MODE,77,335.97173,QDDHH
MODE,78,338.48674,QDDHH
MODE,79,340.53731,QDDHH
MODE,80,362.36653,QDDHH
MODE,81,379.52624,QDDHH
MODE,82,382.5723,QDDHH
MODE,83,393.00415,QDDHH
MODE,84,405.10932,QDDHH
MODE,85,423.62241,QDDHH
MODE,86,425.69073,QDDHH
MODE,87,426.06663,QDDHH
MODE,88,433.9677,QDDHH
MODE,89,436.81494,QDDHH
MODE,90,445.23214,QDDHH
MODE,91,453.61077,QDDHH
MODE,92,453.89693,QDDHH
MODE,93,464.995,QDDHH
MODE,94,467.73668,QDDHH
MODE,95,471.29036,QDDHH
MODE,96,475.73894,QDDHH
MODE,97,509.37347,QDDHH
MODE,98,509.91417,QDDHH
MODE,99,526.7126,QDDHH
MODE,100,526.94293,QDDHH
MODE,101,530.15201,QDDHH
MODE,102,553.31233,QDDHH
MODE,103,556.56806,QDDHH
MODE,104,563.73685,QDDHH
MODE,105,565.41252,QDDHH
MODE,106,567.31537,QDDHH
MODE,107,574.45114,QDDHH
MODE,108,588.94279,QDDHH
MODE,109,593.3358,QDDHH
MODE,110,606.48423,QDDHH
MODE,111,620.95954,QDDHH
MODE,112,623.94677,QDDHH
MODE,113,637.9887,QDDHH
MODE,114,651.35074,QDDHH
MODE,115,658.04766,QDDHH
MODE,116,658.25893,QDDHH
MODE,117,661.14407,QDDHH
MODE,118,664.23294,QDDHH
MODE,119,688.71896,QDDHH
MODE,120,701.59536,QDDHH
MODE,121,703.35489,QDDHH
MODE,122,704.14194,QDDHH
MODE,123,712.36937,QDDHH
MODE,124,717.81212,QDDHH
MODE,125,721.96078,QDDHH
MODE,126,730.86794,QDDHH
MODE,127,739.92111,QDDHH
MODE,128,747.53215,QDDHH
MODE,129,750.66839,QDDHH
MODE,130,763.83453,QDDHH
MODE,131,776.10176,QDDHH
MODE,132,791.97339,QDDHH
MODE,133,792.99123,QDDHH
MODE,134,809.12601,QDDHH
MODE,135,820.82067,QDDHH
MODE,136,827.15475,QDDHH
MODE,137,830.29176,QDDHH
MODE,138,839.26117,QDDHH
MODE,139,840.86746,QDDHH
MODE,140,842.43718,QDDHH
MODE,141,857.77839,QDDHH
MODE,142,859.60436,QDDHH
MODE,143,860.48161,QDDHH
MODE,144,865.10427,QDDHH
MODE,145,877.52631,QDDHH
MODE,146,879.15839,QDDHH
MODE,147,882.63598,QDDHH
MODE,148,892.73667,QDDHH
MODE,149,902.0311,QDDHH
MODE,150,906.82378,QDDHH
MODE,151,921.15578,QDDHH
MODE,152,928.80453,QDDHH
MODE,153,934.94607,QDDHH
MODE,154,938.49736,QDDHH
MODE,155,945.01417,QDDHH
MODE,156,949.62751,QDDHH
MODE,157,952.7816,QDDHH
MODE,158,953.97454,QDDHH
MODE,159,966.23152,QDDHH
MODE,160,974.14484,QDDHH
MODE,161,977.39152,QDDHH
MODE,162,984.06391,QDDHH
MODE,163,984.66006,QDDHH
MODE,164,987.54689,QDDHH
MODE,165,989.75983,QDDHH
MODE,166,990.97507,QDDHH
MODE,167,1000.41249,QDDHH
MODE,168,1007.88662,QDDHH
MODE,169,1013.69784,QDDHH
MODE,170,1018.82476,QDDHH
MODE,171,1021.10515,QDDHH
MODE,172,1028.91997,QDDHH
MODE,173,1030.87407,QDDHH
MODE,174,1032.98639,QDDHH
MODE,175,1036.92224,QDDHH
MODE,176,1037.48171,QDDHH
MODE,177,1052.56844,QDDHH
MODE,178,1060.45147,QDDHH
MODE,179,1069.22882,QDDHH
MODE,180,1071.34628,QDDHH
MODE,181,1076.09711,QDDHH
MODE,182,1076.79286,QDDHH
MODE,183,1076.90506,QDDHH
MODE,184,1077.77198,QDDHH
MODE,185,1082.76308,QDDHH
MODE,186,1094.27551,QDDHH
MODE,187,1105.5604,QDDHH
MODE,188,1115.60878,QDDHH
MODE,189,1126.87752,QDDHH
MODE,190,1129.7902,QDDHH
MODE,191,1130.88547,QDDHH
MODE,192,1131.20363,QDDHH
MODE,193,1138.67487,QDDHH
MODE,194,1139.52717,QDDHH
MODE,195,1140.57828,QDDHH
MODE,196,1150.32197,QDDHH
MODE,197,1158.33548,QDDHH
MODE,198,1167.7181,QDDHH
MODE,199,1173.68757,QDDHH
MODE,200,1186.83244,QDDHH
MODE,201,1197.30931,QDDHH
MODE,202,1204.21969,QDDHH
MODE,203,1204.69132,QDDHH
MODE,204,1206.42396,QDDHH
MODE,205,1214.50891,QDDHH
MODE,206,1218.10586,QDDHH
MODE,207,1220.04544,QDDHH
MODE,208,1235.26424,QDDHH
MODE,209,1236.54763,QDDHH
MODE,210,1239.84413,QDDHH
MODE,211,1242.82446,QDDHH
MODE,212,1249.29002,QDDHH
MODE,213,1251.51489,QDDHH
MODE,214,1255.07833,QDDHH
MODE,215,1263.4744,QDDHH
MODE,216,1265.52577,QDDHH
MODE,217,1272.75896,QDDHH
MODE,218,1273.17351,QDDHH
MODE,219,1277.8105,QDDHH
MODE,220,1282.4869,QDDHH
MODE,221,1294.08974,QDDHH
MODE,222,1296.60401,QDDHH
MODE,223,1300.08417,QDDHH
MODE,224,1302.8057,QDDHH
MODE,225,1303.99955,QDDHH
MODE,226,1309.88118,QDDHH
MODE,227,1312.25658,QDDHH
MODE,228,1320.43431,QDDHH
MODE,229,1321.20734,QDDHH
MODE,230,1324.55733,QDDHH
MODE,231,1327.08611,QDDHH
MODE,232,1331.42358,QDDHH
MODE,233,1343.02468,QDDHH
MODE,234,1347.14784,QDDHH
MODE,235,1353.17837,QDDHH
MODE,236,1355.4404,QDDHH
MODE,237,1358.02375,QDDHH
MODE,238,1370.99138,QDDHH
MODE,239,1372.38011,QDDHH
MODE,240,1377.36601,QDDHH
MODE,241,1380.05008,QDDHH
MODE,242,1380.90914,QDDHH
MODE,243,1382.51956,QDDHH
MODE,244,1386.96716,QDDHH
MODE,245,1388.83991,QDDHH
MODE,246,1395.48928,QDDHH
MODE,247,1398.95428,QDDHH
MODE,248,1400.51868,QDDHH
MODE,249,1405.13864,QDDHH
MODE,250,1410.21736,QDDHH
MODE,251,1416.6443,QDDHH
MODE,252,1428.66876,QDDHH
MODE,253,1438.479,QDDHH
MODE,254,1440.89248,QDDHH
MODE,255,1444.79425,QDDHH
MODE,256,1448.17872,QDDHH
MODE,257,1451.18293,QDDHH
MODE,258,1461.25356,QDDHH
MODE,259,1469.34613,QDDHH
MODE,260,1471.81611,QDDHH
MODE,261,1477.73882,QDDHH
MODE,262,1482.54766,QDDHH
MODE,263,1487.0573,QDDHH
MODE,264,1489.65341,QDDHH
MODE,265,1491.11419,QDDHH
MODE,266,1500.61645,QDDHH
MODE,267,1501.44803,QDDHH
MODE,268,1503.2404,QDDHH
MODE,269,1505.13791,QDDHH
MODE,270,1507.40602,QDDHH
MODE,271,1509.58673,QDDHH
MODE,272,1511.37496,QDDHH
MODE,273,1511.9935,QDDHH
MODE,274,1512.68896,QDDHH
MODE,275,1514.31138,QDDHH
MODE,276,1517.02118,QDDHH
MODE,277,1520.35018,QDDHH
MODE,278,1520.50224,QDDHH
MODE,279,1521.55148,QDDHH
MODE,280,1522.65047,QDDHH
MODE,281,1526.12895,QDDHH
MODE,282,1527.37302,QDDHH
MODE,283,1529.06386,QDDHH
MODE,284,1529.73377,QDDHH
MODE,285,1531.39481,QDDHH
MODE,286,1567.29028,QDDHH
MODE,287,1570.28099,QDDHH
MODE,288,1616.92531,QDDHH
MODE,289,1638.24517,QDDHH
MODE,290,1642.82587,QDDHH
MODE,291,1645.04967,QDDHH
MODE,292,1665.69435,QDDHH
MODE,293,1674.36487,QDDHH
MODE,294,1678.73395,QDDHH
MODE,295,1692.61144,QDDHH
MODE,296,1715.58909,QDDHH
MODE,297,1728.38658,QDDHH
MODE,298,1754.75067,QDDHH
MODE,299,1811.51899,QDDHH
MODE,300,2230.58327,QDDHH
MODE,301,2323.14657,QDDHH
MODE,302,2969.15664,QDDHH
MODE,303,2981.08891,QDDHH
MODE,304,3006.36332,QDDHH
MODE,305,3020.07486,QDDHH
MODE,306,3021.97307,QDDHH
MODE,307,3030.2273,QDDHH
MODE,308,3032.4788,QDDHH
MODE,309,3032.65807,QDDHH
MODE,310,3041.05188,QDDHH
MODE,311,3042.06306,QDDHH
MODE,312,3046.1805,QDDHH
MODE,313,3051.91773,QDDHH
MODE,314,3052.91069,QDDHH
MODE,315,3053.94283,QDDHH
MODE,316,3056.15178,QDDHH
MODE,317,3060.35145,QDDHH
MODE,318,3063.18455,QDDHH
MODE,319,3065.40288,QDDHH
MODE,320,3065.7672,QDDHH
MODE,321,3068.26056,QDDHH
MODE,322,3071.06657,QDDHH
MODE,323,3083.42548,QDDHH
MODE,324,3085.63289,QDDHH
MODE,325,3085.97323,QDDHH
MODE,326,3087.25527,QDDHH
MODE,327,3095.16631,QDDHH
MODE,328,3100.3421,QDDHH
MODE,329,3104.69131,QDDHH
MODE,330,3106.96193,QDDHH
MODE,331,3110.60787,QDDHH
MODE,332,3112.2592,QDDHH
MODE,333,3112.61173,QDDHH
MODE,334,3113.24497,QDDHH
MODE,335,3113.86717,QDDHH
MODE,336,3114.83509,QDDHH
MODE,337,3114.91302,QDDHH
MODE,338,3121.16942,QDDHH
MODE,339,3126.49487,QDDHH
MODE,340,3130.8326,QDDHH
MODE,341,3134.52091,QDDHH
MODE,342,3137.2373,QDDHH
MODE,343,3140.37487,QDDHH
MODE,344,3144.68724,QDDHH
MODE,345,3146.35143,QDDHH
MODE,346,3148.32148,QDDHH
MODE,347,3153.02827,QDDHH
MODE,348,3165.40955,QDDHH
MODE,349,3171.36585,QDDHH
MODE,350,3172.34597,QDDHH
MODE,351,3176.41743,QDDHH
MODE,352,3190.75082,QDDHH
MODE,353,3197.2309,QDDHH
MODE,354,3199.19628,QDDHH
MODE,355,3203.16726,QDDHH
MODE,356,3208.72501,QDDHH
MODE,357,3304.46864,QDDHH
MODE,358,3400.50752,QDDHH
MODE,359,3529.64392,QDDHH
MODE,360,3692.29806,QDDHH
13-1-2-2-2,,,
MODE,13,4.66367,QHDDD
MODE,14,8.73104,QHDDD
MODE,15,14.74946,QHDDD
MODE,16,17.84481,QHDDD
MODE,17,22.16669,QHDDD
MODE,18,23.51464,QHDDD
MODE,19,29.15432,QHDDD
MODE,20,29.63233,QHDDD
MODE,21,32.13214,QHDDD
MODE,22,32.9538,QHDDD
MODE,23,35.8137,QHDDD
MODE,24,37.26295,QHDDD
MODE,25,41.99522,QHDDD
MODE,26,43.69447,QHDDD
MODE,27,48.01,QHDDD
MODE,28,52.34208,QHDDD
MODE,29,57.46229,QHDDD
MODE,30,60.09818,QHDDD
MODE,31,60.67816,QHDDD
MODE,32,66.81844,QHDDD
MODE,33,68.40874,QHDDD
MODE,34,71.47401,QHDDD
MODE,35,73.05068,QHDDD
MODE,36,75.3366,QHDDD
MODE,37,80.47751,QHDDD
MODE,38,83.65742,QHDDD
MODE,39,91.00183,QHDDD
MODE,40,94.83463,QHDDD
MODE,41,96.40576,QHDDD
MODE,42,99.58272,QHDDD
MODE,43,107.60309,QHDDD
MODE,44,108.012,QHDDD
MODE,45,108.14924,QHDDD
MODE,46,112.70352,QHDDD
MODE,47,116.21232,QHDDD
MODE,48,119.26457,QHDDD
MODE,49,122.05744,QHDDD
MODE,50,130.18521,QHDDD
MODE,51,134.31976,QHDDD
MODE,52,144.26323,QHDDD
MODE,53,147.39476,QHDDD
MODE,54,152.06033,QHDDD
MODE,55,155.85443,QHDDD
MODE,56,164.78992,QHDDD
MODE,57,169.1078,QHDDD
MODE,58,184.5676,QHDDD
MODE,59,193.6817,QHDDD
MODE,60,203.42049,QHDDD
MODE,61,205.62354,QHDDD
MODE,62,218.90965,QHDDD
MODE,63,222.64727,QHDDD
MODE,64,225.7124,QHDDD
MODE,65,233.90043,QHDDD
MODE,66,247.27934,QHDDD
MODE,67,249.53905,QHDDD
MODE,68,259.52422,QHDDD
MODE,69,268.46636,QHDDD
MODE,70,272.26763,QHDDD
MODE,71,297.27403,QHDDD
MODE,72,303.94607,QHDDD
MODE,73,316.34818,QHDDD
MODE,74,322.73682,QHDDD
MODE,75,323.44647,QHDDD
MODE,76,332.5345,QHDDD
MODE,77,335.96953,QHDDD
MODE,78,338.48673,QHDDD
MODE,79,340.53728,QHDDD
MODE,80,362.36653,QHDDD
MODE,81,379.52624,QHDDD
MODE,82,382.57231,QHDDD
MODE,83,393.00414,QHDDD
MODE,84,405.10931,QHDDD
MODE,85,423.62241,QHDDD
MODE,86,425.69073,QHDDD
MODE,87,426.06618,QHDDD
MODE,88,433.9677,QHDDD
MODE,89,436.81495,QHDDD
MODE,90,445.23213,QHDDD
MODE,91,453.59106,QHDDD
MODE,92,453.89688,QHDDD
MODE,93,464.9949,QHDDD
MODE,94,467.73658,QHDDD
MODE,95,471.29035,QHDDD
MODE,96,475.73893,QHDDD
MODE,97,509.37347,QHDDD
MODE,98,509.91419,QHDDD
MODE,99,526.71181,QHDDD
MODE,100,526.94283,QHDDD
MODE,101,530.15201,QHDDD
MODE,102,553.31232,QHDDD
MODE,103,556.56805,QHDDD
MODE,104,563.73684,QHDDD
MODE,105,565.41254,QHDDD
MODE,106,567.31537,QHDDD
MODE,107,574.45111,QHDDD
MODE,108,588.94317,QHDDD
MODE,109,593.3358,QHDDD
MODE,110,606.48428,QHDDD
MODE,111,620.95955,QHDDD
MODE,112,623.94677,QHDDD
MODE,113,637.9887,QHDDD
MODE,114,651.35074,QHDDD
MODE,115,658.04752,QHDDD
MODE,116,658.25875,QHDDD
MODE,117,661.14407,QHDDD
MODE,118,664.23292,QHDDD
MODE,119,688.71895,QHDDD
MODE,120,701.59291,QHDDD
MODE,121,703.35445,QHDDD
MODE,122,704.13322,QHDDD
MODE,123,712.36936,QHDDD
MODE,124,717.80681,QHDDD
MODE,125,721.95991,QHDDD
MODE,126,730.86791,QHDDD
MODE,127,739.92104,QHDDD
MODE,128,747.53203,QHDDD
MODE,129,750.66842,QHDDD
MODE,130,763.83454,QHDDD
MODE,131,776.10181,QHDDD
MODE,132,791.9736,QHDDD
MODE,133,792.99125,QHDDD
MODE,134,809.12605,QHDDD
MODE,135,820.82064,QHDDD
MODE,136,827.15472,QHDDD
MODE,137,830.29192,QHDDD
MODE,138,839.26374,QHDDD
MODE,139,840.8675,QHDDD
MODE,140,842.43537,QHDDD
MODE,141,857.77712,QHDDD
MODE,142,859.60442,QHDDD
MODE,143,860.4816,QHDDD
MODE,144,865.10425,QHDDD
MODE,145,877.52631,QHDDD
MODE,146,879.15861,QHDDD
MODE,147,882.63602,QHDDD
MODE,148,892.73667,QHDDD
MODE,149,902.03149,QHDDD
MODE,150,906.82378,QHDDD
MODE,151,921.15582,QHDDD
MODE,152,928.80478,QHDDD
MODE,153,934.94605,QHDDD
MODE,154,938.49725,QHDDD
MODE,155,945.01416,QHDDD
MODE,156,949.61592,QHDDD
MODE,157,952.78155,QHDDD
MODE,158,953.97486,QHDDD
MODE,159,966.23138,QHDDD
MODE,160,974.14475,QHDDD
MODE,161,977.3915,QHDDD
MODE,162,984.06388,QHDDD
MODE,163,984.65854,QHDDD
MODE,164,987.54576,QHDDD
MODE,165,989.75987,QHDDD
MODE,166,990.97502,QHDDD
MODE,167,1000.41239,QHDDD
MODE,168,1007.88633,QHDDD
MODE,169,1013.69731,QHDDD
MODE,170,1018.82477,QHDDD
MODE,171,1021.10515,QHDDD
MODE,172,1028.86176,QHDDD
MODE,173,1029.43427,QHDDD
MODE,174,1030.88752,QHDDD
MODE,175,1032.9874,QHDDD
MODE,176,1036.93614,QHDDD
MODE,177,1037.48194,QHDDD
MODE,178,1052.56269,QHDDD
MODE,179,1060.45006,QHDDD
MODE,180,1066.78522,QHDDD
MODE,181,1069.232,QHDDD
MODE,182,1072.91311,QHDDD
MODE,183,1076.09715,QHDDD
MODE,184,1076.79372,QHDDD
MODE,185,1076.90291,QHDDD
MODE,186,1077.77201,QHDDD
MODE,187,1082.7672,QHDDD
MODE,188,1094.27561,QHDDD
MODE,189,1105.55968,QHDDD
MODE,190,1115.6088,QHDDD
MODE,191,1126.87792,QHDDD
MODE,192,1129.78992,QHDDD
MODE,193,1130.89527,QHDDD
MODE,194,1138.67461,QHDDD
MODE,195,1139.52784,QHDDD
MODE,196,1140.5781,QHDDD
MODE,197,1150.32202,QHDDD
MODE,198,1158.33547,QHDDD
MODE,199,1167.71787,QHDDD
MODE,200,1173.68763,QHDDD
MODE,201,1186.83244,QHDDD
MODE,202,1197.3092,QHDDD
MODE,203,1204.21348,QHDDD
MODE,204,1204.69119,QHDDD
MODE,205,1206.42372,QHDDD
MODE,206,1214.50879,QHDDD
MODE,207,1218.10583,QHDDD
MODE,208,1220.0455,QHDDD
MODE,209,1235.26088,QHDDD
MODE,210,1236.5466,QHDDD
MODE,211,1239.84411,QHDDD
MODE,212,1242.82346,QHDDD
MODE,213,1249.28934,QHDDD
MODE,214,1251.51474,QHDDD
MODE,215,1255.07873,QHDDD
MODE,216,1263.46775,QHDDD
MODE,217,1265.4847,QHDDD
MODE,218,1272.69733,QHDDD
MODE,219,1273.17517,QHDDD
MODE,220,1277.78979,QHDDD
MODE,221,1294.08982,QHDDD
MODE,222,1296.60222,QHDDD
MODE,223,1300.08394,QHDDD
MODE,224,1302.80378,QHDDD
MODE,225,1303.99797,QHDDD
MODE,226,1309.88188,QHDDD
MODE,227,1312.25672,QHDDD
MODE,228,1320.36665,QHDDD
MODE,229,1321.16436,QHDDD
MODE,230,1324.54763,QHDDD
MODE,231,1327.08602,QHDDD
MODE,232,1331.42067,QHDDD
MODE,233,1343.02396,QHDDD
MODE,234,1347.0766,QHDDD
MODE,235,1353.17471,QHDDD
MODE,236,1355.43631,QHDDD
MODE,237,1357.27124,QHDDD
MODE,238,1358.0258,QHDDD
MODE,239,1362.85823,QHDDD
MODE,240,1370.99383,QHDDD
MODE,241,1372.38176,QHDDD
MODE,242,1377.36871,QHDDD
MODE,243,1380.8932,QHDDD
MODE,244,1382.47751,QHDDD
MODE,245,1386.94498,QHDDD
MODE,246,1388.81691,QHDDD
MODE,247,1395.48956,QHDDD
MODE,248,1398.95423,QHDDD
MODE,249,1400.51926,QHDDD
MODE,250,1405.28819,QHDDD
MODE,251,1410.22939,QHDDD
MODE,252,1416.64488,QHDDD
MODE,253,1428.67159,QHDDD
MODE,254,1438.47884,QHDDD
MODE,255,1440.89249,QHDDD
MODE,256,1444.79446,QHDDD
MODE,257,1448.17871,QHDDD
MODE,258,1451.1847,QHDDD
MODE,259,1461.25574,QHDDD
MODE,260,1469.3465,QHDDD
MODE,261,1471.83424,QHDDD
MODE,262,1477.73888,QHDDD
MODE,263,1482.55978,QHDDD
MODE,264,1487.05748,QHDDD
MODE,265,1489.65376,QHDDD
MODE,266,1500.61452,QHDDD
MODE,267,1501.38617,QHDDD
MODE,268,1503.23788,QHDDD
MODE,269,1505.13697,QHDDD
MODE,270,1507.39453,QHDDD
MODE,271,1509.5187,QHDDD
MODE,272,1511.28436,QHDDD
MODE,273,1511.96087,QHDDD
MODE,274,1512.67742,QHDDD
MODE,275,1514.30558,QHDDD
MODE,276,1517.02118,QHDDD
MODE,277,1520.34986,QHDDD
MODE,278,1520.50219,QHDDD
MODE,279,1521.55147,QHDDD
MODE,280,1522.65048,QHDDD
MODE,281,1526.12894,QHDDD
MODE,282,1527.37277,QHDDD
MODE,283,1529.06386,QHDDD
MODE,284,1529.73573,QHDDD
MODE,285,1531.39555,QHDDD
MODE,286,1567.28944,QHDDD
MODE,287,1570.28109,QHDDD
MODE,288,1616.92619,QHDDD
MODE,289,1638.2495,QHDDD
MODE,290,1642.82629,QHDDD
MODE,291,1645.0498,QHDDD
MODE,292,1665.69438,QHDDD
MODE,293,1674.36404,QHDDD
MODE,294,1678.73399,QHDDD
MODE,295,1692.61148,QHDDD
MODE,296,1715.58911,QHDDD
MODE,297,1728.38694,QHDDD
MODE,298,1754.75074,QHDDD
MODE,299,1811.51904,QHDDD
MODE,300,2191.00124,QHDDD
MODE,301,2310.7979,QHDDD
MODE,302,2321.42099,QHDDD
MODE,303,2969.15664,QHDDD
MODE,304,2981.08891,QHDDD
MODE,305,3006.36362,QHDDD
MODE,306,3020.07486,QHDDD
MODE,307,3021.97307,QHDDD
MODE,308,3030.22729,QHDDD
MODE,309,3032.47881,QHDDD
MODE,310,3032.65807,QHDDD
MODE,311,3041.05189,QHDDD
MODE,312,3042.06352,QHDDD
MODE,313,3046.18085,QHDDD
MODE,314,3051.91755,QHDDD
MODE,315,3052.91069,QHDDD
MODE,316,3053.94283,QHDDD
MODE,317,3056.15179,QHDDD
MODE,318,3060.35276,QHDDD
MODE,319,3063.18455,QHDDD
MODE,320,3065.40288,QHDDD
MODE,321,3065.7672,QHDDD
MODE,322,3068.26056,QHDDD
MODE,323,3071.06658,QHDDD
MODE,324,3083.42549,QHDDD
MODE,325,3085.63307,QHDDD
MODE,326,3085.97324,QHDDD
MODE,327,3087.25531,QHDDD
MODE,328,3095.16633,QHDDD
MODE,329,3104.69131,QHDDD
MODE,330,3106.96188,QHDDD
MODE,331,3110.60771,QHDDD
MODE,332,3112.25919,QHDDD
MODE,333,3112.61173,QHDDD
MODE,334,3113.24241,QHDDD
MODE,335,3113.86716,QHDDD
MODE,336,3114.83508,QHDDD
MODE,337,3114.913,QHDDD
MODE,338,3121.16942,QHDDD
MODE,339,3126.49396,QHDDD
MODE,340,3130.81351,QHDDD
MODE,341,3134.5209,QHDDD
MODE,342,3137.23615,QHDDD
MODE,343,3137.70484,QHDDD
MODE,344,3140.40072,QHDDD
MODE,345,3146.29633,QHDDD
MODE,346,3148.32147,QHDDD
MODE,347,3153.02853,QHDDD
MODE,348,3165.40964,QHDDD
MODE,349,3171.36588,QHDDD
MODE,350,3172.34597,QHDDD
MODE,351,3176.41744,QHDDD
MODE,352,3190.75082,QHDDD
MODE,353,3197.23089,QHDDD
MODE,354,3199.19624,QHDDD
MODE,355,3203.16726,QHDDD
MODE,356,3208.72502,QHDDD
MODE,357,3304.49079,QHDDD
MODE,358,3400.5075,QHDDD
MODE,359,3529.6439,QHDDD
MODE,360,3692.29805,QHDDD
13-2-1-2-2,,,
MODE,13,4.72653,QDHDD
MODE,14,8.75746,QDHDD
MODE,15,14.85627,QDHDD
MODE,16,18.01795,QDHDD
MODE,17,22.21319,QDHDD
MODE,18,23.60824,QDHDD
MODE,19,29.28612,QDHDD
MODE,20,29.63549,QDHDD
MODE,21,32.47512,QDHDD
MODE,22,34.40591,QDHDD
MODE,23,37.08898,QDHDD
MODE,24,37.53632,QDHDD
MODE,25,42.01109,QDHDD
MODE,26,43.70383,QDHDD
MODE,27,47.88695,QDHDD
MODE,28,52.31125,QDHDD
MODE,29,57.4551,QDHDD
MODE,30,60.1222,QDHDD
MODE,31,60.58663,QDHDD
MODE,32,66.86624,QDHDD
MODE,33,68.42004,QDHDD
MODE,34,71.46659,QDHDD
MODE,35,73.12222,QDHDD
MODE,36,75.33754,QDHDD
MODE,37,80.39822,QDHDD
MODE,38,83.63006,QDHDD
MODE,39,90.76672,QDHDD
MODE,40,93.44162,QDHDD
MODE,41,96.34765,QDHDD
MODE,42,96.68584,QDHDD
MODE,43,107.60417,QDHDD
MODE,44,107.98274,QDHDD
MODE,45,108.14872,QDHDD
MODE,46,109.70337,QDHDD
MODE,47,112.71933,QDHDD
MODE,48,118.9776,QDHDD
MODE,49,121.94835,QDHDD
MODE,50,130.16715,QDHDD
MODE,51,134.32077,QDHDD
MODE,52,144.26417,QDHDD
MODE,53,147.39482,QDHDD
MODE,54,152.04402,QDHDD
MODE,55,155.79806,QDHDD
MODE,56,164.78857,QDHDD
MODE,57,169.10767,QDHDD
MODE,58,184.56758,QDHDD
MODE,59,193.68095,QDHDD
MODE,60,203.42046,QDHDD
MODE,61,205.62346,QDHDD
MODE,62,218.90968,QDHDD
MODE,63,222.64726,QDHDD
MODE,64,225.71239,QDHDD
MODE,65,233.9004,QDHDD
MODE,66,247.2794,QDHDD
MODE,67,249.53905,QDHDD
MODE,68,259.52382,QDHDD
MODE,69,268.46638,QDHDD
MODE,70,272.26764,QDHDD
MODE,71,297.27402,QDHDD
MODE,72,303.94607,QDHDD
MODE,73,316.34385,QDHDD
MODE,74,322.73683,QDHDD
MODE,75,323.44646,QDHDD
MODE,76,332.53461,QDHDD
MODE,77,335.9692,QDHDD
MODE,78,338.48674,QDHDD
MODE,79,340.53726,QDHDD
MODE,80,362.36653,QDHDD
MODE,81,379.52625,QDHDD
MODE,82,382.5723,QDHDD
MODE,83,393.00414,QDHDD
MODE,84,405.10931,QDHDD
